thresh,precision,recall,TP,FP,FN,TN,n_predicted,n_ground_pos
0.406,0.448,0.9180327868852459,56,69,5,55,125,61
0.40700000000000003,0.4444444444444444,0.9180327868852459,56,70,5,54,126,61
0.40800000000000003,0.4444444444444444,0.9180327868852459,56,70,5,54,126,61
0.40900000000000003,0.4444444444444444,0.9180327868852459,56,70,5,54,126,61
0.41000000000000003,0.4375,0.9180327868852459,56,72,5,52,128,61
0.41100000000000003,0.4375,0.9180327868852459,56,72,5,52,128,61
0.41200000000000003,0.4375,0.9180327868852459,56,72,5,52,128,61
0.41300000000000003,0.4375,0.9180327868852459,56,72,5,52,128,61
0.41400000000000003,0.4375,0.9180327868852459,56,72,5,52,128,61
0.41500000000000004,0.43410852713178294,0.9180327868852459,56,73,5,51,129,61
0.41600000000000004,0.43410852713178294,0.9180327868852459,56,73,5,51,129,61
0.417,0.4307692307692308,0.9180327868852459,56,74,5,50,130,61
0.418,0.4351145038167939,0.9344262295081968,57,74,4,50,131,61
0.419,0.4351145038167939,0.9344262295081968,57,74,4,50,131,61
0.42,0.4351145038167939,0.9344262295081968,57,74,4,50,131,61
0.421,0.4318181818181818,0.9344262295081968,57,75,4,49,132,61
0.422,0.4318181818181818,0.9344262295081968,57,75,4,49,132,61
0.423,0.4318181818181818,0.9344262295081968,57,75,4,49,132,61
0.424,0.4318181818181818,0.9344262295081968,57,75,4,49,132,61
0.425,0.4318181818181818,0.9344262295081968,57,75,4,49,132,61
0.426,0.4318181818181818,0.9344262295081968,57,75,4,49,132,61
0.427,0.42857142857142855,0.9344262295081968,57,76,4,48,133,61
0.428,0.42857142857142855,0.9344262295081968,57,76,4,48,133,61
0.429,0.42857142857142855,0.9344262295081968,57,76,4,48,133,61
0.43,0.42857142857142855,0.9344262295081968,57,76,4,48,133,61
0.431,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.432,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.433,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.434,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.435,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.436,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.437,0.43283582089552236,0.9508196721311475,58,76,3,48,134,61
0.438,0.43703703703703706,0.9672131147540983,59,76,2,48,135,61
0.439,0.43703703703703706,0.9672131147540983,59,76,2,48,135,61
0.44,0.4338235294117647,0.9672131147540983,59,77,2,47,136,61
0.441,0.4338235294117647,0.9672131147540983,59,77,2,47,136,61
0.442,0.4338235294117647,0.9672131147540983,59,77,2,47,136,61
0.443,0.4338235294117647,0.9672131147540983,59,77,2,47,136,61
0.444,0.4338235294117647,0.9672131147540983,59,77,2,47,136,61
0.445,0.4338235294117647,0.9672131147540983,59,77,2,47,136,61
0.446,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.447,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.448,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.449,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.45,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.451,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.452,0.4306569343065693,0.9672131147540983,59,78,2,46,137,61
0.453,0.427536231884058,0.9672131147540983,59,79,2,45,138,61
0.454,0.427536231884058,0.9672131147540983,59,79,2,45,138,61
0.455,0.4244604316546763,0.9672131147540983,59,80,2,44,139,61
0.456,0.4244604316546763,0.9672131147540983,59,80,2,44,139,61
0.457,0.4244604316546763,0.9672131147540983,59,80,2,44,139,61
0.458,0.4244604316546763,0.9672131147540983,59,80,2,44,139,61
0.459,0.42142857142857143,0.9672131147540983,59,81,2,43,140,61
0.46,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.461,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.462,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.463,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.464,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.465,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.466,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.467,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.468,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.46900000000000003,0.41843971631205673,0.9672131147540983,59,82,2,42,141,61
0.47000000000000003,0.4154929577464789,0.9672131147540983,59,83,2,41,142,61
0.47100000000000003,0.4154929577464789,0.9672131147540983,59,83,2,41,142,61
0.47200000000000003,0.4154929577464789,0.9672131147540983,59,83,2,41,142,61
0.47300000000000003,0.4154929577464789,0.9672131147540983,59,83,2,41,142,61
0.47400000000000003,0.4125874125874126,0.9672131147540983,59,84,2,40,143,61
0.47500000000000003,0.4125874125874126,0.9672131147540983,59,84,2,40,143,61
0.47600000000000003,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.47700000000000004,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.47800000000000004,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.47900000000000004,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.48,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.481,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.482,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.483,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.484,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.485,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.486,0.4068965517241379,0.9672131147540983,59,86,2,38,145,61
0.487,0.4013605442176871,0.9672131147540983,59,88,2,36,147,61
0.488,0.4013605442176871,0.9672131147540983,59,88,2,36,147,61
0.489,0.4013605442176871,0.9672131147540983,59,88,2,36,147,61
0.49,0.4013605442176871,0.9672131147540983,59,88,2,36,147,61
0.491,0.4013605442176871,0.9672131147540983,59,88,2,36,147,61
0.492,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.493,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.494,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.495,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.496,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.497,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.498,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.499,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.5,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.501,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.502,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.503,0.40540540540540543,0.9836065573770492,60,88,1,36,148,61
0.504,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.505,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.506,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.507,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.508,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.509,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.51,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.511,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.512,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.513,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.514,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.515,0.40268456375838924,0.9836065573770492,60,89,1,35,149,61
0.516,0.4,0.9836065573770492,60,90,1,34,150,61
0.517,0.39473684210526316,0.9836065573770492,60,92,1,32,152,61
0.518,0.39473684210526316,0.9836065573770492,60,92,1,32,152,61
0.519,0.39473684210526316,0.9836065573770492,60,92,1,32,152,61
0.52,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.521,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.522,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.523,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.524,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.525,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.526,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.527,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.528,0.39215686274509803,0.9836065573770492,60,93,1,31,153,61
0.529,0.38961038961038963,0.9836065573770492,60,94,1,30,154,61
0.53,0.38961038961038963,0.9836065573770492,60,94,1,30,154,61
0.531,0.38961038961038963,0.9836065573770492,60,94,1,30,154,61
0.532,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.533,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.534,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.535,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.536,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.537,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.538,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.539,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.54,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.541,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.542,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.543,0.3870967741935484,0.9836065573770492,60,95,1,29,155,61
0.544,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.545,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.546,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.547,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.548,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.549,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.55,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.551,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.552,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.553,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.554,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.555,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.556,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.557,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.558,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.559,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.56,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.561,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.562,0.38461538461538464,0.9836065573770492,60,96,1,28,156,61
0.5630000000000001,0.3821656050955414,0.9836065573770492,60,97,1,27,157,61
0.5640000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5650000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5660000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5670000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5680000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5690000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5700000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5710000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5720000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5730000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5740000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5750000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.5760000000000001,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.577,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.578,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.579,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.58,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.581,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.582,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.583,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.584,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.585,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.586,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.587,0.379746835443038,0.9836065573770492,60,98,1,26,158,61
0.588,0.37735849056603776,0.9836065573770492,60,99,1,25,159,61
0.589,0.37735849056603776,0.9836065573770492,60,99,1,25,159,61
0.59,0.375,0.9836065573770492,60,100,1,24,160,61
0.591,0.375,0.9836065573770492,60,100,1,24,160,61
0.592,0.375,0.9836065573770492,60,100,1,24,160,61
0.593,0.375,0.9836065573770492,60,100,1,24,160,61
0.594,0.375,0.9836065573770492,60,100,1,24,160,61
0.595,0.375,0.9836065573770492,60,100,1,24,160,61
0.596,0.375,0.9836065573770492,60,100,1,24,160,61
0.597,0.375,0.9836065573770492,60,100,1,24,160,61
0.598,0.375,0.9836065573770492,60,100,1,24,160,61
0.599,0.375,0.9836065573770492,60,100,1,24,160,61
0.6,0.375,0.9836065573770492,60,100,1,24,160,61
0.601,0.375,0.9836065573770492,60,100,1,24,160,61
0.602,0.375,0.9836065573770492,60,100,1,24,160,61
0.603,0.375,0.9836065573770492,60,100,1,24,160,61
0.604,0.375,0.9836065573770492,60,100,1,24,160,61
0.605,0.375,0.9836065573770492,60,100,1,24,160,61
0.606,0.375,0.9836065573770492,60,100,1,24,160,61
0.607,0.375,0.9836065573770492,60,100,1,24,160,61
0.608,0.375,0.9836065573770492,60,100,1,24,160,61
0.609,0.375,0.9836065573770492,60,100,1,24,160,61
0.61,0.375,0.9836065573770492,60,100,1,24,160,61
0.611,0.37267080745341613,0.9836065573770492,60,101,1,23,161,61
0.612,0.37037037037037035,0.9836065573770492,60,102,1,22,162,61
0.613,0.37037037037037035,0.9836065573770492,60,102,1,22,162,61
0.614,0.37037037037037035,0.9836065573770492,60,102,1,22,162,61
0.615,0.37037037037037035,0.9836065573770492,60,102,1,22,162,61
0.616,0.37037037037037035,0.9836065573770492,60,102,1,22,162,61
0.617,0.37037037037037035,0.9836065573770492,60,102,1,22,162,61
0.618,0.36809815950920244,0.9836065573770492,60,103,1,21,163,61
0.619,0.36809815950920244,0.9836065573770492,60,103,1,21,163,61
0.62,0.36809815950920244,0.9836065573770492,60,103,1,21,163,61
0.621,0.36809815950920244,0.9836065573770492,60,103,1,21,163,61
0.622,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.623,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.624,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.625,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.626,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.627,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.628,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.629,0.36585365853658536,0.9836065573770492,60,104,1,20,164,61
0.63,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.631,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.632,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.633,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.634,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.635,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.636,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.637,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.638,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.639,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.64,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.641,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.642,0.36363636363636365,0.9836065573770492,60,105,1,19,165,61
0.643,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.644,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.645,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.646,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.647,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.648,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.649,0.3614457831325301,0.9836065573770492,60,106,1,18,166,61
0.65,0.3592814371257485,0.9836065573770492,60,107,1,17,167,61
0.651,0.35714285714285715,0.9836065573770492,60,108,1,16,168,61
0.652,0.3609467455621302,1.0,61,108,0,16,169,61
0.653,0.3609467455621302,1.0,61,108,0,16,169,61
0.654,0.3609467455621302,1.0,61,108,0,16,169,61
0.655,0.3609467455621302,1.0,61,108,0,16,169,61
0.656,0.3609467455621302,1.0,61,108,0,16,169,61
0.657,0.3609467455621302,1.0,61,108,0,16,169,61
0.658,0.3609467455621302,1.0,61,108,0,16,169,61
0.659,0.3609467455621302,1.0,61,108,0,16,169,61
0.66,0.3609467455621302,1.0,61,108,0,16,169,61
0.661,0.3609467455621302,1.0,61,108,0,16,169,61
0.662,0.3609467455621302,1.0,61,108,0,16,169,61
0.663,0.3609467455621302,1.0,61,108,0,16,169,61
0.664,0.3609467455621302,1.0,61,108,0,16,169,61
0.665,0.3588235294117647,1.0,61,109,0,15,170,61
0.666,0.3588235294117647,1.0,61,109,0,15,170,61
0.667,0.3588235294117647,1.0,61,109,0,15,170,61
0.668,0.3588235294117647,1.0,61,109,0,15,170,61
0.669,0.3588235294117647,1.0,61,109,0,15,170,61
0.67,0.3567251461988304,1.0,61,110,0,14,171,61
0.671,0.3567251461988304,1.0,61,110,0,14,171,61
0.672,0.3567251461988304,1.0,61,110,0,14,171,61
0.673,0.3567251461988304,1.0,61,110,0,14,171,61
0.674,0.3567251461988304,1.0,61,110,0,14,171,61
0.675,0.3567251461988304,1.0,61,110,0,14,171,61
0.676,0.3567251461988304,1.0,61,110,0,14,171,61
0.677,0.3567251461988304,1.0,61,110,0,14,171,61
0.678,0.3567251461988304,1.0,61,110,0,14,171,61
0.679,0.3567251461988304,1.0,61,110,0,14,171,61
0.68,0.3567251461988304,1.0,61,110,0,14,171,61
0.681,0.3567251461988304,1.0,61,110,0,14,171,61
0.682,0.3567251461988304,1.0,61,110,0,14,171,61
0.683,0.3546511627906977,1.0,61,111,0,13,172,61
0.684,0.3546511627906977,1.0,61,111,0,13,172,61
0.685,0.3546511627906977,1.0,61,111,0,13,172,61
0.686,0.3546511627906977,1.0,61,111,0,13,172,61
0.687,0.3546511627906977,1.0,61,111,0,13,172,61
0.6880000000000001,0.35260115606936415,1.0,61,112,0,12,173,61
0.6890000000000001,0.35260115606936415,1.0,61,112,0,12,173,61
0.6900000000000001,0.35260115606936415,1.0,61,112,0,12,173,61
0.6910000000000001,0.35260115606936415,1.0,61,112,0,12,173,61
0.6920000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6930000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6940000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6950000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6960000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6970000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6980000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.6990000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.7000000000000001,0.3505747126436782,1.0,61,113,0,11,174,61
0.7010000000000001,0.3485714285714286,1.0,61,114,0,10,175,61
0.7020000000000001,0.3485714285714286,1.0,61,114,0,10,175,61
0.7030000000000001,0.3485714285714286,1.0,61,114,0,10,175,61
0.704,0.3485714285714286,1.0,61,114,0,10,175,61
0.705,0.3485714285714286,1.0,61,114,0,10,175,61
0.706,0.3485714285714286,1.0,61,114,0,10,175,61
0.707,0.3485714285714286,1.0,61,114,0,10,175,61
0.708,0.3485714285714286,1.0,61,114,0,10,175,61
0.709,0.3485714285714286,1.0,61,114,0,10,175,61
0.71,0.3485714285714286,1.0,61,114,0,10,175,61
0.711,0.3485714285714286,1.0,61,114,0,10,175,61
0.712,0.3485714285714286,1.0,61,114,0,10,175,61
0.713,0.3485714285714286,1.0,61,114,0,10,175,61
0.714,0.3485714285714286,1.0,61,114,0,10,175,61
0.715,0.3485714285714286,1.0,61,114,0,10,175,61
0.716,0.3485714285714286,1.0,61,114,0,10,175,61
0.717,0.3485714285714286,1.0,61,114,0,10,175,61
0.718,0.3485714285714286,1.0,61,114,0,10,175,61
0.719,0.3485714285714286,1.0,61,114,0,10,175,61
0.72,0.3485714285714286,1.0,61,114,0,10,175,61
0.721,0.3485714285714286,1.0,61,114,0,10,175,61
0.722,0.3485714285714286,1.0,61,114,0,10,175,61
0.723,0.3485714285714286,1.0,61,114,0,10,175,61
0.724,0.3485714285714286,1.0,61,114,0,10,175,61
0.725,0.3465909090909091,1.0,61,115,0,9,176,61
0.726,0.3465909090909091,1.0,61,115,0,9,176,61
0.727,0.3465909090909091,1.0,61,115,0,9,176,61
0.728,0.3465909090909091,1.0,61,115,0,9,176,61
0.729,0.3465909090909091,1.0,61,115,0,9,176,61
0.73,0.3465909090909091,1.0,61,115,0,9,176,61
0.731,0.3465909090909091,1.0,61,115,0,9,176,61
0.732,0.3465909090909091,1.0,61,115,0,9,176,61
0.733,0.3465909090909091,1.0,61,115,0,9,176,61
0.734,0.3465909090909091,1.0,61,115,0,9,176,61
0.735,0.3465909090909091,1.0,61,115,0,9,176,61
0.736,0.3446327683615819,1.0,61,116,0,8,177,61
0.737,0.3446327683615819,1.0,61,116,0,8,177,61
0.738,0.3446327683615819,1.0,61,116,0,8,177,61
0.739,0.3446327683615819,1.0,61,116,0,8,177,61
0.74,0.3446327683615819,1.0,61,116,0,8,177,61
0.741,0.3446327683615819,1.0,61,116,0,8,177,61
0.742,0.3446327683615819,1.0,61,116,0,8,177,61
0.743,0.3446327683615819,1.0,61,116,0,8,177,61
0.744,0.3446327683615819,1.0,61,116,0,8,177,61
0.745,0.3446327683615819,1.0,61,116,0,8,177,61
0.746,0.3446327683615819,1.0,61,116,0,8,177,61
0.747,0.3446327683615819,1.0,61,116,0,8,177,61
0.748,0.3446327683615819,1.0,61,116,0,8,177,61
0.749,0.3446327683615819,1.0,61,116,0,8,177,61
0.75,0.34269662921348315,1.0,61,117,0,7,178,61
0.751,0.34269662921348315,1.0,61,117,0,7,178,61
0.752,0.34269662921348315,1.0,61,117,0,7,178,61
0.753,0.3407821229050279,1.0,61,118,0,6,179,61
0.754,0.3407821229050279,1.0,61,118,0,6,179,61
0.755,0.3407821229050279,1.0,61,118,0,6,179,61
0.756,0.3407821229050279,1.0,61,118,0,6,179,61
0.757,0.3407821229050279,1.0,61,118,0,6,179,61
0.758,0.3407821229050279,1.0,61,118,0,6,179,61
0.759,0.3407821229050279,1.0,61,118,0,6,179,61
0.76,0.3407821229050279,1.0,61,118,0,6,179,61
0.761,0.3407821229050279,1.0,61,118,0,6,179,61
0.762,0.3407821229050279,1.0,61,118,0,6,179,61
0.763,0.3407821229050279,1.0,61,118,0,6,179,61
0.764,0.3407821229050279,1.0,61,118,0,6,179,61
0.765,0.3407821229050279,1.0,61,118,0,6,179,61
0.766,0.3407821229050279,1.0,61,118,0,6,179,61
0.767,0.3407821229050279,1.0,61,118,0,6,179,61
0.768,0.3407821229050279,1.0,61,118,0,6,179,61
0.769,0.3407821229050279,1.0,61,118,0,6,179,61
0.77,0.3407821229050279,1.0,61,118,0,6,179,61
0.771,0.3407821229050279,1.0,61,118,0,6,179,61
0.772,0.3407821229050279,1.0,61,118,0,6,179,61
0.773,0.3407821229050279,1.0,61,118,0,6,179,61
0.774,0.3388888888888889,1.0,61,119,0,5,180,61
0.775,0.3388888888888889,1.0,61,119,0,5,180,61
0.776,0.3388888888888889,1.0,61,119,0,5,180,61
0.777,0.3388888888888889,1.0,61,119,0,5,180,61
0.778,0.3388888888888889,1.0,61,119,0,5,180,61
0.779,0.3388888888888889,1.0,61,119,0,5,180,61
0.78,0.3388888888888889,1.0,61,119,0,5,180,61
0.781,0.3388888888888889,1.0,61,119,0,5,180,61
0.782,0.3388888888888889,1.0,61,119,0,5,180,61
0.783,0.3388888888888889,1.0,61,119,0,5,180,61
0.784,0.3388888888888889,1.0,61,119,0,5,180,61
0.785,0.3388888888888889,1.0,61,119,0,5,180,61
0.786,0.3388888888888889,1.0,61,119,0,5,180,61
0.787,0.3388888888888889,1.0,61,119,0,5,180,61
0.788,0.3388888888888889,1.0,61,119,0,5,180,61
0.789,0.3388888888888889,1.0,61,119,0,5,180,61
0.79,0.3388888888888889,1.0,61,119,0,5,180,61
0.791,0.3388888888888889,1.0,61,119,0,5,180,61
0.792,0.3388888888888889,1.0,61,119,0,5,180,61
0.793,0.3388888888888889,1.0,61,119,0,5,180,61
0.794,0.3388888888888889,1.0,61,119,0,5,180,61
0.795,0.3388888888888889,1.0,61,119,0,5,180,61
0.796,0.3388888888888889,1.0,61,119,0,5,180,61
0.797,0.3388888888888889,1.0,61,119,0,5,180,61
0.798,0.3388888888888889,1.0,61,119,0,5,180,61
0.799,0.3388888888888889,1.0,61,119,0,5,180,61
0.8,0.3388888888888889,1.0,61,119,0,5,180,61
0.801,0.3388888888888889,1.0,61,119,0,5,180,61
0.802,0.3388888888888889,1.0,61,119,0,5,180,61
0.803,0.3388888888888889,1.0,61,119,0,5,180,61
0.804,0.3388888888888889,1.0,61,119,0,5,180,61
0.805,0.3388888888888889,1.0,61,119,0,5,180,61
0.806,0.3388888888888889,1.0,61,119,0,5,180,61
0.807,0.3370165745856354,1.0,61,120,0,4,181,61
0.808,0.3370165745856354,1.0,61,120,0,4,181,61
0.809,0.3370165745856354,1.0,61,120,0,4,181,61
0.81,0.3370165745856354,1.0,61,120,0,4,181,61
0.811,0.3370165745856354,1.0,61,120,0,4,181,61
0.812,0.3370165745856354,1.0,61,120,0,4,181,61
0.8130000000000001,0.3370165745856354,1.0,61,120,0,4,181,61
0.8140000000000001,0.3370165745856354,1.0,61,120,0,4,181,61
0.8150000000000001,0.3370165745856354,1.0,61,120,0,4,181,61
0.8160000000000001,0.3370165745856354,1.0,61,120,0,4,181,61
0.8170000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8180000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8190000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8200000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8210000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8220000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8230000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8240000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8250000000000001,0.33516483516483514,1.0,61,121,0,3,182,61
0.8260000000000001,0.33152173913043476,1.0,61,123,0,1,184,61
0.8270000000000001,0.33152173913043476,1.0,61,123,0,1,184,61
0.8280000000000001,0.33152173913043476,1.0,61,123,0,1,184,61
0.8290000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.8300000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.8310000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.8320000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.833,0.32972972972972975,1.0,61,124,0,0,185,61
0.834,0.32972972972972975,1.0,61,124,0,0,185,61
0.835,0.32972972972972975,1.0,61,124,0,0,185,61
0.836,0.32972972972972975,1.0,61,124,0,0,185,61
0.837,0.32972972972972975,1.0,61,124,0,0,185,61
