virus_id,host_id,virus_genus,host_name,status
989337,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
989337,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
989337,302402,betacoronavirus,hipposideros caffer,correct
989337,463808,betacoronavirus,hipposideros ruber,correct
989337,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
989337,58069,betacoronavirus,hipposideros galeritus,correct
989337,159858,betacoronavirus,rhinolophus pusillus,correct
989337,376555,betacoronavirus,rhinolophus pusillus,correct
989337,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
989337,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
989337,196296,betacoronavirus,rhinolophus cornutus,correct
989337,188572,betacoronavirus,rhinolophus rex,correct
989337,196889,betacoronavirus,rhinolophus macrotis,correct
989337,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
989337,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
989337,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
989337,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
989337,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
989337,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
989337,178895,betacoronavirus,rhinolophus creaghi,correct
989337,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
989337,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
989337,59477,betacoronavirus,rhinolophus affinis,correct
989337,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
989337,476589,betacoronavirus,rhinolophus thomasi,correct
989337,89399,betacoronavirus,rhinolophus sinicus,correct
989337,188571,betacoronavirus,rhinolophus pearsonii,correct
989337,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
989337,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
989337,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
989337,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
989337,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
989337,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
989337,59478,betacoronavirus,rhinolophus clivosus,correct
989337,59479,betacoronavirus,rhinolophus ferrumequinum,correct
989337,342862,betacoronavirus,rhinolophus mehelyi,correct
989337,519037,betacoronavirus,rhinolophus blasii,correct
989337,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
989337,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
989337,77218,betacoronavirus,rhinolophus hipposideros,correct
989337,1195082,betacoronavirus,triaenops menamena,host not in dataset
989337,329870,betacoronavirus,triaenops persicus,correct
989337,549403,betacoronavirus,triaenops afer,host not in dataset
989337,3371112,betacoronavirus,lyroderma lyra,host not in dataset
989337,124756,betacoronavirus,rhinopoma hardwickii,correct
3433764,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3433764,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3433764,188568,betacoronavirus,aselliscus stoliczkanus,correct
3433764,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3433764,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3433764,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3433764,186990,betacoronavirus,hipposideros armiger,correct
3433764,186991,betacoronavirus,hipposideros armiger,correct
3433764,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3433764,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3433764,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
3433764,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3433764,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3433764,302402,betacoronavirus,hipposideros caffer,correct
3433764,463808,betacoronavirus,hipposideros ruber,correct
3433764,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3433764,58069,betacoronavirus,hipposideros galeritus,correct
3433764,159858,betacoronavirus,rhinolophus pusillus,correct
3433764,376555,betacoronavirus,rhinolophus pusillus,correct
3433764,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
3433764,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3433764,196296,betacoronavirus,rhinolophus cornutus,correct
3433764,188572,betacoronavirus,rhinolophus rex,correct
3433764,196889,betacoronavirus,rhinolophus macrotis,correct
3433764,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
3433764,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3433764,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3433764,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3433764,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3433764,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3433764,178895,betacoronavirus,rhinolophus creaghi,correct
3433764,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3433764,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3433764,59477,betacoronavirus,rhinolophus affinis,correct
3433764,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
3433764,476589,betacoronavirus,rhinolophus thomasi,correct
3433764,89399,betacoronavirus,rhinolophus sinicus,correct
3433764,188571,betacoronavirus,rhinolophus pearsonii,correct
3433764,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3433764,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3433764,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3433764,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3433764,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3433764,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3433764,59478,betacoronavirus,rhinolophus clivosus,correct
3433764,59479,betacoronavirus,rhinolophus ferrumequinum,correct
3433764,342862,betacoronavirus,rhinolophus mehelyi,correct
3433764,519037,betacoronavirus,rhinolophus blasii,correct
3433764,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3433764,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3433764,77218,betacoronavirus,rhinolophus hipposideros,correct
3433764,1195082,betacoronavirus,triaenops menamena,host not in dataset
3433764,329870,betacoronavirus,triaenops persicus,correct
3433764,549403,betacoronavirus,triaenops afer,host not in dataset
3433764,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3433764,124756,betacoronavirus,rhinopoma hardwickii,correct
2115988,110941,,macronycteris commersonii,virus_unknown
2115988,2603869,,macronycteris vittatus,virus_unknown
2115988,188568,,aselliscus stoliczkanus,virus_unknown
2115988,1207989,,hipposideros lekaguli,virus_unknown
2115988,188569,,hipposideros pratti,virus_unknown
2115988,59453,,hipposideros diadema,virus_unknown
2115988,175524,,hipposideros larvatus,virus_unknown
2115988,186990,,hipposideros armiger,virus_unknown
2115988,186991,,hipposideros armiger,virus_unknown
2115988,157961,,hipposideros bicolor,virus_unknown
2115988,270698,,hipposideros cineraceus,virus_unknown
2115988,334201,,hipposideros pomona,virus_unknown
2115988,249020,,hipposideros abae,virus_unknown
2115988,584995,,hipposideros fuliginosus,virus_unknown
2115988,302402,,hipposideros caffer,virus_unknown
2115988,463808,,hipposideros ruber,virus_unknown
2115988,170233,,hipposideros cervinus,virus_unknown
2115988,58069,,hipposideros galeritus,virus_unknown
2115988,376555,,rhinolophus pusillus,virus_unknown
2115988,169756,,rhinolophus monoceros,virus_unknown
2115988,188570,,rhinolophus lepidus,virus_unknown
2115988,196296,,rhinolophus cornutus,virus_unknown
2115988,188572,,rhinolophus rex,virus_unknown
2115988,196889,,rhinolophus macrotis,virus_unknown
2115988,867892,,rhinolophus siamensis,virus_unknown
2115988,476588,,rhinolophus marshalli,virus_unknown
2115988,337452,,rhinolophus borneensis,virus_unknown
2115988,76837,,rhinolophus philippinensis,virus_unknown
2115988,320431,,rhinolophus acuminatus,virus_unknown
2115988,608659,,rhinolophus malayanus,virus_unknown
2115988,178895,,rhinolophus creaghi,virus_unknown
2115988,76834,,rhinolophus arcuatus,virus_unknown
2115988,608708,,rhinolophus shameli,virus_unknown
2115988,59477,,rhinolophus affinis,virus_unknown
2115988,430491,,rhinolophus stheno,virus_unknown
2115988,476589,,rhinolophus thomasi,virus_unknown
2115988,89399,,rhinolophus sinicus,virus_unknown
2115988,188571,,rhinolophus pearsonii,virus_unknown
2115988,249024,,rhinolophus alcyone,virus_unknown
2115988,2603865,,rhinolophus lobatus,virus_unknown
2115988,2603866,,rhinolophus rhodesiae,virus_unknown
2115988,519041,,rhinolophus simulator,virus_unknown
2115988,302408,,rhinolophus capensis,virus_unknown
2115988,49443,,rhinolophus darlingi,virus_unknown
2115988,59478,,rhinolophus clivosus,virus_unknown
2115988,59479,,rhinolophus ferrumequinum,virus_unknown
2115988,342862,,rhinolophus mehelyi,virus_unknown
2115988,519037,,rhinolophus blasii,virus_unknown
2115988,337453,,rhinolophus luctus,virus_unknown
2115988,430492,,rhinolophus trifoliatus,virus_unknown
2115988,77218,,rhinolophus hipposideros,virus_unknown
2115988,1195082,,triaenops menamena,virus_unknown
2115988,329870,,triaenops persicus,virus_unknown
2115988,549403,,triaenops afer,virus_unknown
2115988,3371112,,lyroderma lyra,virus_unknown
2833151,110941,alphacoronavirus,macronycteris commersonii,non_betacoronavirus
2833151,2603869,alphacoronavirus,macronycteris vittatus,non_betacoronavirus
2833151,188568,alphacoronavirus,aselliscus stoliczkanus,non_betacoronavirus
2833151,1207989,alphacoronavirus,hipposideros lekaguli,non_betacoronavirus
2833151,188569,alphacoronavirus,hipposideros pratti,non_betacoronavirus
2833151,59453,alphacoronavirus,hipposideros diadema,non_betacoronavirus
2833151,175524,alphacoronavirus,hipposideros larvatus,non_betacoronavirus
2833151,186991,alphacoronavirus,hipposideros armiger,non_betacoronavirus
2833151,157961,alphacoronavirus,hipposideros bicolor,non_betacoronavirus
2833151,270698,alphacoronavirus,hipposideros cineraceus,non_betacoronavirus
2833151,334201,alphacoronavirus,hipposideros pomona,non_betacoronavirus
2833151,249020,alphacoronavirus,hipposideros abae,non_betacoronavirus
2833151,584995,alphacoronavirus,hipposideros fuliginosus,non_betacoronavirus
2833151,302402,alphacoronavirus,hipposideros caffer,non_betacoronavirus
2833151,463808,alphacoronavirus,hipposideros ruber,non_betacoronavirus
2833151,170233,alphacoronavirus,hipposideros cervinus,non_betacoronavirus
2833151,58069,alphacoronavirus,hipposideros galeritus,non_betacoronavirus
2833151,376555,alphacoronavirus,rhinolophus pusillus,non_betacoronavirus
2833151,169756,alphacoronavirus,rhinolophus monoceros,non_betacoronavirus
2833151,188570,alphacoronavirus,rhinolophus lepidus,non_betacoronavirus
2833151,196296,alphacoronavirus,rhinolophus cornutus,non_betacoronavirus
2833151,188572,alphacoronavirus,rhinolophus rex,non_betacoronavirus
2833151,196889,alphacoronavirus,rhinolophus macrotis,non_betacoronavirus
2833151,476588,alphacoronavirus,rhinolophus marshalli,non_betacoronavirus
2833151,337452,alphacoronavirus,rhinolophus borneensis,non_betacoronavirus
2833151,76837,alphacoronavirus,rhinolophus philippinensis,non_betacoronavirus
2833151,320431,alphacoronavirus,rhinolophus acuminatus,non_betacoronavirus
2833151,178895,alphacoronavirus,rhinolophus creaghi,non_betacoronavirus
2833151,76834,alphacoronavirus,rhinolophus arcuatus,non_betacoronavirus
2833151,608708,alphacoronavirus,rhinolophus shameli,non_betacoronavirus
2833151,430491,alphacoronavirus,rhinolophus stheno,non_betacoronavirus
2833151,188571,alphacoronavirus,rhinolophus pearsonii,non_betacoronavirus
2833151,249024,alphacoronavirus,rhinolophus alcyone,non_betacoronavirus
2833151,2603865,alphacoronavirus,rhinolophus lobatus,non_betacoronavirus
2833151,2603866,alphacoronavirus,rhinolophus rhodesiae,non_betacoronavirus
2833151,519041,alphacoronavirus,rhinolophus simulator,non_betacoronavirus
2833151,302408,alphacoronavirus,rhinolophus capensis,non_betacoronavirus
2833151,49443,alphacoronavirus,rhinolophus darlingi,non_betacoronavirus
2833151,59478,alphacoronavirus,rhinolophus clivosus,non_betacoronavirus
2833151,59479,alphacoronavirus,rhinolophus ferrumequinum,non_betacoronavirus
2833151,342862,alphacoronavirus,rhinolophus mehelyi,non_betacoronavirus
2833151,519037,alphacoronavirus,rhinolophus blasii,non_betacoronavirus
2833151,337453,alphacoronavirus,rhinolophus luctus,non_betacoronavirus
2833151,430492,alphacoronavirus,rhinolophus trifoliatus,non_betacoronavirus
2833151,77218,alphacoronavirus,rhinolophus hipposideros,non_betacoronavirus
2833151,1195082,alphacoronavirus,triaenops menamena,non_betacoronavirus
2833151,329870,alphacoronavirus,triaenops persicus,non_betacoronavirus
2833151,549403,alphacoronavirus,triaenops afer,non_betacoronavirus
2833151,3371112,alphacoronavirus,lyroderma lyra,non_betacoronavirus
3433795,110941,alphacoronavirus,macronycteris commersonii,non_betacoronavirus
3433795,2603869,alphacoronavirus,macronycteris vittatus,non_betacoronavirus
3433795,188568,alphacoronavirus,aselliscus stoliczkanus,non_betacoronavirus
3433795,1207989,alphacoronavirus,hipposideros lekaguli,non_betacoronavirus
3433795,59453,alphacoronavirus,hipposideros diadema,non_betacoronavirus
3433795,175524,alphacoronavirus,hipposideros larvatus,non_betacoronavirus
3433795,186991,alphacoronavirus,hipposideros armiger,non_betacoronavirus
3433795,157961,alphacoronavirus,hipposideros bicolor,non_betacoronavirus
3433795,270698,alphacoronavirus,hipposideros cineraceus,non_betacoronavirus
3433795,334201,alphacoronavirus,hipposideros pomona,non_betacoronavirus
3433795,249020,alphacoronavirus,hipposideros abae,non_betacoronavirus
3433795,584995,alphacoronavirus,hipposideros fuliginosus,non_betacoronavirus
3433795,302402,alphacoronavirus,hipposideros caffer,non_betacoronavirus
3433795,463808,alphacoronavirus,hipposideros ruber,non_betacoronavirus
3433795,170233,alphacoronavirus,hipposideros cervinus,non_betacoronavirus
3433795,58069,alphacoronavirus,hipposideros galeritus,non_betacoronavirus
3433795,376555,alphacoronavirus,rhinolophus pusillus,non_betacoronavirus
3433795,169756,alphacoronavirus,rhinolophus monoceros,non_betacoronavirus
3433795,188570,alphacoronavirus,rhinolophus lepidus,non_betacoronavirus
3433795,196296,alphacoronavirus,rhinolophus cornutus,non_betacoronavirus
3433795,867892,alphacoronavirus,rhinolophus siamensis,non_betacoronavirus
3433795,476588,alphacoronavirus,rhinolophus marshalli,non_betacoronavirus
3433795,337452,alphacoronavirus,rhinolophus borneensis,non_betacoronavirus
3433795,76837,alphacoronavirus,rhinolophus philippinensis,non_betacoronavirus
3433795,320431,alphacoronavirus,rhinolophus acuminatus,non_betacoronavirus
3433795,608659,alphacoronavirus,rhinolophus malayanus,non_betacoronavirus
3433795,178895,alphacoronavirus,rhinolophus creaghi,non_betacoronavirus
3433795,76834,alphacoronavirus,rhinolophus arcuatus,non_betacoronavirus
3433795,430491,alphacoronavirus,rhinolophus stheno,non_betacoronavirus
3433795,188571,alphacoronavirus,rhinolophus pearsonii,non_betacoronavirus
3433795,249024,alphacoronavirus,rhinolophus alcyone,non_betacoronavirus
3433795,2603865,alphacoronavirus,rhinolophus lobatus,non_betacoronavirus
3433795,2603866,alphacoronavirus,rhinolophus rhodesiae,non_betacoronavirus
3433795,519041,alphacoronavirus,rhinolophus simulator,non_betacoronavirus
3433795,302408,alphacoronavirus,rhinolophus capensis,non_betacoronavirus
3433795,49443,alphacoronavirus,rhinolophus darlingi,non_betacoronavirus
3433795,59478,alphacoronavirus,rhinolophus clivosus,non_betacoronavirus
3433795,59479,alphacoronavirus,rhinolophus ferrumequinum,non_betacoronavirus
3433795,342862,alphacoronavirus,rhinolophus mehelyi,non_betacoronavirus
3433795,519037,alphacoronavirus,rhinolophus blasii,non_betacoronavirus
3433795,337453,alphacoronavirus,rhinolophus luctus,non_betacoronavirus
3433795,430492,alphacoronavirus,rhinolophus trifoliatus,non_betacoronavirus
3433795,77218,alphacoronavirus,rhinolophus hipposideros,non_betacoronavirus
3433795,1195082,alphacoronavirus,triaenops menamena,non_betacoronavirus
3433795,329870,alphacoronavirus,triaenops persicus,non_betacoronavirus
3433795,549403,alphacoronavirus,triaenops afer,non_betacoronavirus
3433795,3371112,alphacoronavirus,lyroderma lyra,non_betacoronavirus
693998,110941,alphacoronavirus,macronycteris commersonii,non_betacoronavirus
693998,2603869,alphacoronavirus,macronycteris vittatus,non_betacoronavirus
693998,1207989,alphacoronavirus,hipposideros lekaguli,non_betacoronavirus
693998,59453,alphacoronavirus,hipposideros diadema,non_betacoronavirus
693998,175524,alphacoronavirus,hipposideros larvatus,non_betacoronavirus
693998,186990,alphacoronavirus,hipposideros armiger,non_betacoronavirus
693998,186991,alphacoronavirus,hipposideros armiger,non_betacoronavirus
693998,157961,alphacoronavirus,hipposideros bicolor,non_betacoronavirus
693998,270698,alphacoronavirus,hipposideros cineraceus,non_betacoronavirus
693998,334201,alphacoronavirus,hipposideros pomona,non_betacoronavirus
693998,249020,alphacoronavirus,hipposideros abae,non_betacoronavirus
693998,584995,alphacoronavirus,hipposideros fuliginosus,non_betacoronavirus
693998,302402,alphacoronavirus,hipposideros caffer,non_betacoronavirus
693998,463808,alphacoronavirus,hipposideros ruber,non_betacoronavirus
693998,170233,alphacoronavirus,hipposideros cervinus,non_betacoronavirus
693998,58069,alphacoronavirus,hipposideros galeritus,non_betacoronavirus
693998,376555,alphacoronavirus,rhinolophus pusillus,non_betacoronavirus
693998,169756,alphacoronavirus,rhinolophus monoceros,non_betacoronavirus
693998,188570,alphacoronavirus,rhinolophus lepidus,non_betacoronavirus
693998,196296,alphacoronavirus,rhinolophus cornutus,non_betacoronavirus
693998,867892,alphacoronavirus,rhinolophus siamensis,non_betacoronavirus
693998,476588,alphacoronavirus,rhinolophus marshalli,non_betacoronavirus
693998,337452,alphacoronavirus,rhinolophus borneensis,non_betacoronavirus
693998,76837,alphacoronavirus,rhinolophus philippinensis,non_betacoronavirus
693998,320431,alphacoronavirus,rhinolophus acuminatus,non_betacoronavirus
693998,608659,alphacoronavirus,rhinolophus malayanus,non_betacoronavirus
693998,178895,alphacoronavirus,rhinolophus creaghi,non_betacoronavirus
693998,76834,alphacoronavirus,rhinolophus arcuatus,non_betacoronavirus
693998,430491,alphacoronavirus,rhinolophus stheno,non_betacoronavirus
693998,249024,alphacoronavirus,rhinolophus alcyone,non_betacoronavirus
693998,2603865,alphacoronavirus,rhinolophus lobatus,non_betacoronavirus
693998,2603866,alphacoronavirus,rhinolophus rhodesiae,non_betacoronavirus
693998,519041,alphacoronavirus,rhinolophus simulator,non_betacoronavirus
693998,302408,alphacoronavirus,rhinolophus capensis,non_betacoronavirus
693998,49443,alphacoronavirus,rhinolophus darlingi,non_betacoronavirus
693998,59478,alphacoronavirus,rhinolophus clivosus,non_betacoronavirus
693998,342862,alphacoronavirus,rhinolophus mehelyi,non_betacoronavirus
693998,337453,alphacoronavirus,rhinolophus luctus,non_betacoronavirus
693998,430492,alphacoronavirus,rhinolophus trifoliatus,non_betacoronavirus
693998,77218,alphacoronavirus,rhinolophus hipposideros,non_betacoronavirus
693998,1195082,alphacoronavirus,triaenops menamena,non_betacoronavirus
693998,329870,alphacoronavirus,triaenops persicus,non_betacoronavirus
693998,549403,alphacoronavirus,triaenops afer,non_betacoronavirus
693998,3371112,alphacoronavirus,lyroderma lyra,non_betacoronavirus
2913382,110941,,macronycteris commersonii,virus_unknown
2913382,2603869,,macronycteris vittatus,virus_unknown
2913382,188568,,aselliscus stoliczkanus,virus_unknown
2913382,1207989,,hipposideros lekaguli,virus_unknown
2913382,188569,,hipposideros pratti,virus_unknown
2913382,59453,,hipposideros diadema,virus_unknown
2913382,175524,,hipposideros larvatus,virus_unknown
2913382,186990,,hipposideros armiger,virus_unknown
2913382,186991,,hipposideros armiger,virus_unknown
2913382,157961,,hipposideros bicolor,virus_unknown
2913382,270698,,hipposideros cineraceus,virus_unknown
2913382,334201,,hipposideros pomona,virus_unknown
2913382,249020,,hipposideros abae,virus_unknown
2913382,584995,,hipposideros fuliginosus,virus_unknown
2913382,302402,,hipposideros caffer,virus_unknown
2913382,463808,,hipposideros ruber,virus_unknown
2913382,170233,,hipposideros cervinus,virus_unknown
2913382,58069,,hipposideros galeritus,virus_unknown
2913382,159858,,rhinolophus pusillus,virus_unknown
2913382,376555,,rhinolophus pusillus,virus_unknown
2913382,169756,,rhinolophus monoceros,virus_unknown
2913382,188570,,rhinolophus lepidus,virus_unknown
2913382,196296,,rhinolophus cornutus,virus_unknown
2913382,188572,,rhinolophus rex,virus_unknown
2913382,196889,,rhinolophus macrotis,virus_unknown
2913382,867892,,rhinolophus siamensis,virus_unknown
2913382,476588,,rhinolophus marshalli,virus_unknown
2913382,337452,,rhinolophus borneensis,virus_unknown
2913382,76837,,rhinolophus philippinensis,virus_unknown
2913382,320431,,rhinolophus acuminatus,virus_unknown
2913382,608659,,rhinolophus malayanus,virus_unknown
2913382,178895,,rhinolophus creaghi,virus_unknown
2913382,76834,,rhinolophus arcuatus,virus_unknown
2913382,608708,,rhinolophus shameli,virus_unknown
2913382,59477,,rhinolophus affinis,virus_unknown
2913382,430491,,rhinolophus stheno,virus_unknown
2913382,476589,,rhinolophus thomasi,virus_unknown
2913382,89399,,rhinolophus sinicus,virus_unknown
2913382,188571,,rhinolophus pearsonii,virus_unknown
2913382,249024,,rhinolophus alcyone,virus_unknown
2913382,2603865,,rhinolophus lobatus,virus_unknown
2913382,2603866,,rhinolophus rhodesiae,virus_unknown
2913382,519041,,rhinolophus simulator,virus_unknown
2913382,302408,,rhinolophus capensis,virus_unknown
2913382,49443,,rhinolophus darlingi,virus_unknown
2913382,59478,,rhinolophus clivosus,virus_unknown
2913382,59479,,rhinolophus ferrumequinum,virus_unknown
2913382,342862,,rhinolophus mehelyi,virus_unknown
2913382,519037,,rhinolophus blasii,virus_unknown
2913382,337453,,rhinolophus luctus,virus_unknown
2913382,430492,,rhinolophus trifoliatus,virus_unknown
2913382,77218,,rhinolophus hipposideros,virus_unknown
2913382,1195082,,triaenops menamena,virus_unknown
2913382,329870,,triaenops persicus,virus_unknown
2913382,549403,,triaenops afer,virus_unknown
693999,105295,alphacoronavirus,pipistrellus abramus,non_betacoronavirus
3418615,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
3418615,58063,betacoronavirus,eidolon dupreanum,correct
694006,1898393,betacoronavirus,rousettus sp.,host not in dataset
694006,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
694006,58063,betacoronavirus,eidolon dupreanum,correct
2991261,242384,,mops pumilus,virus_unknown
3433756,584995,alphacoronavirus,hipposideros fuliginosus,non_betacoronavirus
